,index,canto_coding_id,region,division,subregion,area_kingdom,culture,lat,lng,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9,cv_10,cv_11,cv_12,cv_13,cv_14,cv_15,cv_16,cv_17,cv_18,cv_19,cv_20,cv_21,cv_22,cv_23,cv_24,cv_25,cv_26,cv_27,cv_28,cv_29,cv_30,cv_31,cv_32,cv_33,cv_34,cv_35,cv_36,cv_37
5200,0,4016,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.85,0.85,0.77,1.0,0.08,0.77,0.77,0.08,0.54,0.38,0.54,0.69,1.0,1.0,1.0,0.77,0.08,0.42,0.62,0.31,0.54,0.54,0.77
5201,0,4017,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.69,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.77,0.42,0.23,0.08,0.08,0.69,0.77,0.31,0.85,0.08,0.77,0.77,0.08,0.77,0.38,0.77,0.69,1.0,0.69,0.54,0.77,0.54,0.77,0.35,0.31,0.77,0.54,0.77
5202,0,4018,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.69,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,0.77,0.46,0.08,0.08,0.08,0.69,0.77,0.54,0.85,0.31,0.77,0.54,0.08,0.54,0.38,0.77,0.69,1.0,1.0,1.0,0.77,0.54,0.42,0.77,0.31,0.54,0.42,0.77
5203,0,4019,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.69,0.08,0.08,1.0,0.54,1.0,0.08,0.08,0.08,0.77,0.46,1.0,0.08,0.08,0.69,0.85,0.77,0.85,0.85,0.77,0.77,1.0,0.77,0.69,0.77,0.69,1.0,0.69,0.08,0.77,0.54,1.0,0.46,0.31,0.31,0.42,0.77
5204,0,4020,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.77,0.08,0.08,1.0,0.54,1.0,0.08,0.08,0.08,0.54,0.46,1.0,0.08,0.08,0.69,0.85,0.77,0.85,0.69,0.77,0.77,1.0,0.77,0.85,0.54,1.0,1.0,1.0,0.54,0.54,0.54,0.77,0.46,0.08,0.54,0.54,0.54
5205,0,9730,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.88,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.46,0.42,0.23,0.69,0.77,0.54,1.0,0.54,0.69,0.54,0.69,0.08,0.69,0.08,1.0,0.54,0.42,0.35,0.31,0.31,0.54,0.31
5206,0,9731,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,1.0,0.77,0.77,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.85,0.38,0.31,0.62,0.69,0.77,0.77,1.0,0.54,0.69,0.77,0.38,0.08,0.69,0.08,0.77,0.54,0.42,0.62,0.42,0.42,0.0,0.77
5207,0,9732,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.77,0.08,0.08,1.0,0.54,1.0,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.69,0.77,0.31,0.85,0.69,0.77,0.54,1.0,0.54,0.69,0.54,0.69,0.08,0.69,0.54,0.77,0.54,0.42,0.62,0.42,0.31,0.31,0.77
5208,0,9733,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.62,0.54,1.0,0.77,1.0,0.54,0.54,0.31,1.0,0.46,1.0,0.23,0.38,0.69,0.23,0.31,0.08,0.69,0.77,0.77,1.0,0.54,0.69,0.54,1.0,0.69,0.69,0.08,1.0,0.54,0.77,0.81,0.54,0.42,0.31,0.77
5209,0,9734,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,1.0,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.46,1.0,0.08,0.08,0.69,0.85,0.31,1.0,0.69,0.77,1.0,1.0,1.0,0.85,0.42,1.0,0.08,0.69,0.54,1.0,0.54,0.54,0.46,0.08,0.77,0.31,0.77
5210,0,9735,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.92,0.31,0.85,0.69,0.77,0.77,0.08,0.77,0.69,0.54,0.69,0.08,0.69,0.08,1.0,0.08,0.54,1.0,0.42,0.42,0.54,0.77
5211,0,9736,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,1.0,0.08,0.08,1.0,0.54,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.46,0.31,0.38,0.85,0.77,0.54,1.0,0.77,0.69,0.77,0.38,0.0,0.38,0.54,1.0,0.08,0.42,0.35,0.08,0.08,0.31,0.08
5212,0,9774,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.92,1.0,0.08,0.08,0.69,0.38,0.42,0.62,0.69,0.77,0.77,1.0,0.77,0.69,0.77,0.69,0.08,0.38,0.54,1.0,0.54,0.42,0.23,0.31,0.31,0.31,0.31
5213,0,9775,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,1.0,0.54,0.77,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.0,0.31,0.62,0.69,0.77,0.77,1.0,0.77,0.69,0.77,0.69,0.08,0.38,1.0,1.0,1.0,0.77,0.23,0.31,0.19,0.31,0.31
5214,0,9776,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.08,0.08,0.77,0.08,0.31,0.77,0.54,0.08,0.31,0.85,0.77,0.69,0.08,0.38,0.08,0.31,0.54,0.08,1.0,0.31,0.54,0.31,0.31
5215,0,9777,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.88,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.85,0.38,0.31,0.38,0.69,0.77,0.77,1.0,0.77,0.85,0.77,0.69,0.08,0.38,0.54,1.0,0.08,0.42,0.62,0.42,0.31,0.31,0.31
5216,0,9778,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.46,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,0.77,0.46,0.31,0.08,0.08,0.69,0.85,0.77,0.85,0.31,0.31,0.31,0.08,0.54,0.69,0.77,1.0,0.08,0.08,0.54,0.77,0.08,0.54,0.62,0.54,0.31,0.31,0.54
5217,0,9779,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,1.0,0.08,0.08,0.08,0.69,0.77,0.31,0.85,0.08,0.54,1.0,0.08,0.54,0.08,0.77,0.08,0.08,0.38,0.54,0.77,0.54,0.31,0.62,0.54,0.54,1.0,1.0
5218,0,9780,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.46,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.31,0.08,0.08,0.69,0.42,1.0,0.85,0.08,0.31,0.77,0.08,0.77,0.38,0.77,0.38,0.08,0.08,0.54,0.77,0.54,0.54,0.62,0.31,0.31,0.31,0.31
5219,0,30290,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.85,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.31,0.85,0.65,0.77,0.77,0.77,1.0,0.85,0.54,1.0,1.0,1.0,0.54,0.77,1.0,0.42,0.62,0.54,1.0,0.54,0.54
5220,0,30291,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.08,0.69,0.65,1.0,0.08,0.77,0.54,0.23,0.77,0.38,0.77,0.69,1.0,0.69,0.54,0.77,0.54,0.54,0.62,0.54,1.0,0.31,0.77
5221,0,30292,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.54,0.85,0.31,0.77,0.77,0.08,0.77,0.38,0.77,0.69,1.0,0.69,0.54,0.77,0.54,0.54,0.62,0.54,1.0,0.31,0.77
5222,0,30293,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.46,0.77,0.23,0.69,0.77,0.77,0.08,0.54,0.69,0.54,1.0,1.0,1.0,0.54,0.77,0.54,0.42,0.62,0.54,1.0,0.54,0.77
5223,0,30294,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.77,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.77,0.46,0.23,0.08,0.08,0.85,0.54,1.0,1.0,0.69,0.77,0.54,0.08,0.77,0.85,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.54,0.62,0.54,1.0,0.31,0.77
5224,0,30295,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.77,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.54,0.77,0.77,0.77,0.85,0.54,1.0,1.0,0.69,0.54,0.77,1.0,0.31,0.62,1.0,1.0,0.31,0.77
5225,0,30347,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.81,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.69,0.62,0.31,1.0,0.08,0.77,0.77,1.0,1.0,0.85,0.54,1.0,1.0,1.0,1.0,0.77,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5226,0,30348,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.81,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.69,0.23,0.31,0.08,0.08,0.77,0.77,0.08,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.77,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5227,0,30349,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.88,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.54,0.85,1.0,0.08,0.08,0.69,0.46,0.77,0.69,0.08,0.77,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.69,1.0,0.54,1.0,0.42,0.62,0.54,0.54,0.08,0.77
5228,0,30350,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.81,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.54,0.85,1.0,0.08,0.08,0.69,0.46,0.31,0.62,0.31,0.77,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.69,1.0,0.54,1.0,0.42,0.62,0.31,0.54,0.08,0.77
5229,0,30376,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.46,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.46,0.77,0.23,0.08,0.54,0.54,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,0.54,1.0,0.54,0.46,0.54,1.0,0.54,0.54
5230,0,30377,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.46,0.08,0.08,0.54,0.54,0.77,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.46,0.77,0.38,0.08,0.54,0.77,0.08,1.0,0.69,0.54,0.69,1.0,1.0,1.0,0.54,1.0,0.54,0.46,0.54,1.0,0.54,0.54
5231,0,30395,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.46,0.31,0.62,0.46,0.77,1.0,1.0,1.0,0.85,0.54,0.69,1.0,1.0,0.54,1.0,1.0,0.42,0.62,0.77,0.77,0.31,1.0
5232,0,30396,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.15,0.54,0.08,0.46,0.77,1.0,1.0,1.0,0.85,0.54,0.69,1.0,1.0,0.54,1.0,1.0,0.42,0.62,0.77,0.77,0.31,1.0
5233,0,30397,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.73,0.08,0.08,0.88,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.54,0.08,0.08,0.69,0.54,0.08,1.0,0.69,0.54,0.77,1.0,1.0,0.85,0.77,0.69,1.0,1.0,0.54,1.0,0.54,0.42,0.62,0.54,0.77,0.31,1.0
5234,0,30398,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,0.88,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.54,0.08,0.08,0.69,0.46,0.54,0.62,0.08,0.77,0.77,1.0,1.0,0.85,0.77,1.0,1.0,1.0,0.54,1.0,1.0,0.42,0.62,0.54,0.77,0.31,1.0
5235,0,30399,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,0.88,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.46,0.54,0.38,0.08,0.77,0.77,1.0,0.77,0.85,0.77,1.0,1.0,1.0,0.54,1.0,0.54,0.42,0.62,0.54,0.77,0.31,1.0
5236,0,30400,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.23,0.42,0.08,0.08,0.77,0.77,0.08,0.77,0.85,0.54,1.0,1.0,1.0,0.54,1.0,1.0,0.42,0.62,0.54,0.77,0.54,1.0
5237,0,30401,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,0.88,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.54,0.08,0.08,0.69,0.46,0.54,0.23,0.31,0.77,0.77,1.0,0.77,0.85,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.42,0.42,0.31,0.31,0.08,1.0
5238,0,30402,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.92,0.54,0.85,0.69,0.77,0.77,0.08,1.0,0.69,1.0,1.0,1.0,1.0,0.54,1.0,1.0,0.42,0.46,0.54,0.77,0.08,1.0
5239,0,30403,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.77,0.23,0.46,0.54,0.77,1.0,0.54,1.0,0.54,0.77,0.46,0.23,0.23,0.23,0.69,0.77,0.54,0.85,0.31,0.77,0.54,0.08,0.77,0.69,0.77,0.69,1.0,1.0,0.54,0.77,0.54,0.54,0.42,0.54,0.54,0.08,1.0
5240,0,30404,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.92,0.54,0.85,0.08,0.54,0.77,0.08,1.0,0.69,0.77,1.0,1.0,0.69,1.0,1.0,1.0,0.42,0.46,0.54,0.77,0.31,1.0
5241,0,30405,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.62,0.77,0.08,0.08,0.77,0.77,0.08,1.0,0.69,0.77,1.0,1.0,0.69,1.0,1.0,1.0,0.42,0.46,0.54,1.0,0.31,1.0
5242,0,30415,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,1.0,0.23,0.08,0.08,0.69,0.62,0.77,0.85,0.85,0.77,1.0,0.08,0.77,0.38,0.77,0.08,1.0,0.38,0.54,1.0,0.54,0.42,0.46,0.31,1.0,0.31,0.77
5243,0,30416,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,1.0,0.23,0.08,0.08,0.69,0.62,0.77,0.85,0.85,0.77,1.0,0.08,0.65,0.38,0.77,0.08,1.0,0.38,0.54,1.0,0.54,0.42,0.46,0.31,1.0,0.31,0.77
5244,0,30417,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,1.0,0.23,0.08,0.08,0.69,0.46,0.65,0.23,0.31,0.77,0.77,0.08,0.54,0.38,0.77,0.08,1.0,0.38,0.54,1.0,0.54,0.31,0.46,0.77,1.0,0.31,0.77
5245,0,30418,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,1.0,0.08,0.08,0.08,1.0,0.46,0.23,0.08,0.08,0.69,0.46,0.54,0.38,0.31,0.54,0.77,0.08,0.77,0.69,0.77,0.08,1.0,0.38,0.54,1.0,0.54,0.42,0.46,0.77,1.0,0.31,0.77
5246,0,30419,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.23,0.46,0.54,0.77,1.0,0.54,0.77,0.77,1.0,0.85,0.23,0.35,0.23,0.69,0.38,0.77,0.62,0.08,0.77,0.77,0.08,1.0,0.69,0.77,1.0,1.0,0.69,0.54,1.0,1.0,0.42,0.62,0.77,1.0,0.08,0.77
5247,0,30420,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,0.88,1.0,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.46,0.54,0.62,0.08,0.77,0.77,1.0,1.0,0.85,0.77,1.0,1.0,0.69,0.54,1.0,1.0,0.42,0.62,0.54,1.0,0.31,0.77
5248,0,30421,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.46,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.08,0.54,0.62,0.08,0.77,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.69,1.0,1.0,1.0,0.42,0.62,0.54,1.0,0.31,0.77
5249,0,30422,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.69,0.08,0.08,0.88,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.08,0.42,0.62,0.08,0.77,0.77,1.0,1.0,0.85,0.77,1.0,1.0,0.69,0.54,1.0,1.0,0.42,0.62,0.54,1.0,0.31,0.77
5250,0,30423,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.81,0.08,0.08,0.88,1.0,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.92,0.31,0.85,0.08,0.77,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.69,0.54,1.0,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5251,0,30424,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.85,0.77,0.85,0.08,0.54,0.54,0.08,0.77,0.85,0.77,1.0,1.0,0.69,0.54,1.0,0.54,0.42,0.62,0.77,1.0,0.31,0.77
5252,0,30425,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.69,0.08,0.08,0.88,0.77,0.77,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.92,0.54,1.0,0.08,0.54,0.77,1.0,1.0,0.85,0.77,1.0,1.0,0.69,0.54,1.0,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5253,0,30426,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,0.77,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.46,0.77,0.62,0.08,0.77,0.77,0.08,0.77,0.69,0.77,1.0,1.0,0.69,0.54,1.0,0.54,0.42,0.62,0.54,1.0,0.31,0.77
5254,0,30427,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,1.0,1.0,0.23,0.08,0.08,0.08,0.46,0.54,0.38,0.08,0.77,1.0,0.08,0.54,0.38,0.54,0.08,1.0,0.69,0.08,1.0,0.54,0.31,0.62,0.54,1.0,0.54,0.77
5255,0,30428,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.23,1.0,0.08,0.31,0.77,0.77,0.08,1.0,0.69,0.54,0.69,1.0,1.0,0.54,0.54,1.0,0.42,0.62,0.31,1.0,0.31,0.77
5256,0,30429,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.62,0.08,0.08,0.77,0.54,0.31,0.08,0.08,0.08,1.0,0.85,0.38,0.08,0.08,0.69,0.92,0.54,0.85,0.08,0.31,0.77,0.08,0.77,0.38,0.54,0.69,1.0,1.0,0.54,1.0,1.0,0.54,0.62,0.54,1.0,0.54,0.77
5257,0,30430,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.77,0.08,0.08,1.0,1.0,0.31,0.08,0.08,0.08,0.77,1.0,1.0,0.08,0.08,1.0,1.0,0.77,1.0,0.08,0.77,0.77,1.0,1.0,0.38,0.31,0.08,1.0,0.38,0.54,0.77,1.0,0.77,0.77,1.0,1.0,1.0,0.77
5258,0,30431,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.38,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.23,0.65,0.23,0.08,0.77,0.77,0.08,1.0,0.69,0.54,0.69,1.0,1.0,0.54,0.77,1.0,0.42,0.46,0.54,0.54,0.54,0.77
5259,0,30432,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.81,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.69,0.62,0.31,1.0,0.08,0.77,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.69,1.0,0.77,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5260,0,30433,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.88,0.08,0.08,0.88,1.0,1.0,0.08,0.08,0.08,0.54,0.85,1.0,0.08,0.08,0.69,0.77,0.42,0.85,0.08,0.77,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.69,1.0,0.54,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5261,0,30434,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.81,0.08,0.08,0.88,1.0,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.46,0.08,0.46,0.08,0.77,0.77,1.0,1.0,0.85,0.77,1.0,1.0,0.69,1.0,1.0,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5262,0,30435,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.62,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,1.0,0.85,0.23,0.08,0.08,0.69,0.46,0.08,0.46,0.08,0.77,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.69,1.0,1.0,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5263,0,30436,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.62,0.08,0.08,0.54,1.0,1.0,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.23,0.31,0.08,0.31,0.77,0.77,0.08,1.0,0.38,0.77,1.0,1.0,0.69,0.54,0.77,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5264,0,30437,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.62,0.15,0.46,0.54,1.0,0.77,0.54,1.0,0.54,0.77,0.85,0.23,0.23,0.23,0.69,0.46,0.65,0.38,0.08,0.77,0.77,0.08,1.0,0.69,0.54,1.0,0.69,0.69,0.54,0.77,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5265,0,30438,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.62,0.15,0.46,0.54,1.0,0.77,0.54,1.0,0.54,0.77,0.85,0.23,0.23,0.23,0.69,0.46,0.54,0.46,0.08,0.77,0.77,0.08,1.0,0.69,0.54,1.0,0.69,0.69,0.54,0.77,1.0,0.42,0.62,0.77,1.0,0.31,0.77
5266,0,30439,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.81,0.08,0.08,1.0,0.77,1.0,0.08,0.08,0.08,0.54,0.85,1.0,0.08,0.08,0.69,0.77,0.31,0.85,0.08,0.77,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.69,0.54,0.54,1.0,0.42,0.62,0.77,0.54,0.31,0.77
5267,0,30440,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,22.79,121.07,0.92,0.08,0.08,0.88,0.77,1.0,0.08,0.08,0.08,1.0,0.85,1.0,0.08,0.08,0.69,0.38,0.31,0.62,0.08,0.77,0.77,1.0,1.0,0.69,0.77,1.0,1.0,0.69,0.54,1.0,1.0,0.42,0.62,0.77,0.54,0.31,0.77
5268,0,30441,Southeast Asia,Island S E Asia,Taiwan,E Taiwan,Ami,23.98,121.6,0.88,0.08,0.08,0.88,1.0,1.0,0.08,0.08,0.08,0.77,0.85,1.0,0.08,0.08,0.69,0.77,0.42,0.85,0.08,0.77,0.77,1.0,1.0,0.69,0.77,0.69,1.0,0.69,0.54,0.77,1.0,0.42,0.62,0.77,0.54,0.31,0.77
