,Unnamed: 0,song_id,Preferred_name,society_id,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,orv_1,orv_2,ensemble_value_id,ensemble_value_label,instrument_value_id,instrument_value_label
2340,2340,9142,Imereti,62464,0.85,0.08,0.08,1.0,1.0,1.0,0.08,0.08,0.08,0.54,0.85,0.23,0.08,0.08,0.69,0.38,0.54,0.46,0.69,0.77,0.54,1.0,1.0,0.23,0.77,0.38,1.0,1.0,0.54,0.54,1.0,0.77,0.46,0.77,1.0,0.54,0.54,7.0,0.0,,,,
2341,2341,166,Indé (W Apache),28469,0.15,0.15,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.77,0.85,0.08,0.23,0.08,1.0,0.15,0.54,0.62,0.08,0.54,1.0,0.08,0.54,0.69,0.54,0.69,0.69,0.69,0.08,0.77,0.08,0.54,0.23,0.08,0.08,0.31,0.54,1.0,1.0,,,1.0,No instruments
2342,2342,1731,Indé (W Apache),28469,0.38,0.15,0.46,0.54,0.31,0.31,0.54,1.0,0.77,0.54,0.85,0.23,0.23,0.23,0.69,0.23,0.31,0.08,0.08,0.54,0.77,0.08,0.54,0.69,0.54,1.0,1.0,0.38,0.54,0.54,1.0,0.54,0.46,0.31,0.54,0.31,0.31,7.0,3.0,1.0,All singers play instruments,1.0,No instruments
2343,2343,1732,Indé (W Apache),28469,0.38,0.15,0.46,0.54,0.31,0.31,0.54,1.0,0.77,0.54,0.85,0.23,0.23,0.23,0.69,0.23,1.0,0.08,0.31,0.54,0.77,0.08,0.77,0.69,0.54,1.0,1.0,0.38,1.0,0.54,1.0,0.54,0.46,0.31,0.54,0.54,0.77,7.0,3.0,1.0,All singers play instruments,1.0,No instruments
2344,2344,2970,Indé (W Apache),28469,0.38,0.15,0.38,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.85,0.23,0.23,0.23,0.69,0.23,0.77,0.08,0.69,0.54,1.0,0.08,1.0,0.69,0.54,1.0,1.0,0.69,1.0,0.54,0.54,0.77,0.46,0.31,0.31,0.54,0.54,3.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2345,2345,2971,Indé (W Apache),28469,0.38,0.15,0.38,0.54,0.54,0.77,0.54,0.54,0.54,0.54,0.85,0.23,0.23,0.23,0.85,0.23,0.42,0.08,0.31,0.77,0.77,0.08,1.0,0.85,0.77,1.0,1.0,0.38,1.0,0.54,0.08,0.77,0.35,0.19,0.19,0.31,0.77,4.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2346,2346,2972,Indé (W Apache),28469,0.38,0.15,0.38,0.54,0.54,0.77,0.54,0.54,0.77,0.54,0.46,0.23,0.23,0.23,0.85,0.77,1.0,1.0,0.08,0.77,1.0,0.08,1.0,0.69,0.54,0.69,0.69,0.38,0.54,0.54,0.08,0.31,0.46,0.31,0.42,0.31,0.77,2.0,1.0,,,1.0,No instruments
2347,2347,2973,Indé (W Apache),28469,0.38,0.15,0.15,0.54,0.54,0.54,0.31,0.08,0.08,0.54,0.85,0.23,0.23,0.08,0.08,0.77,0.77,0.85,0.69,0.77,0.77,0.08,1.0,0.69,0.54,1.0,1.0,0.38,0.54,0.54,0.08,0.77,0.46,0.31,0.31,0.31,0.77,5.0,2.0,,,2.0,1 kind of instrument
2348,2348,165,Indé (W Apache),28469,0.46,0.15,0.15,0.54,0.31,0.54,0.31,0.08,0.08,0.77,0.85,0.23,0.23,0.08,0.69,0.23,0.31,0.08,0.08,0.31,0.77,0.08,0.77,0.69,0.77,1.0,1.0,1.0,1.0,0.77,0.54,0.77,0.23,0.31,0.08,0.31,0.54,5.0,1.0,,,1.0,No instruments
2349,2349,167,Indé (W Apache),28469,0.46,0.15,0.46,0.54,0.31,0.54,0.54,0.31,0.77,0.77,0.85,0.23,0.23,0.23,0.08,0.15,0.31,0.08,0.31,0.54,0.77,0.08,0.54,0.69,0.77,1.0,1.0,0.69,0.54,0.77,0.54,0.77,0.23,0.54,0.31,0.31,0.54,3.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2350,2350,168,Indé (W Apache),28469,0.46,0.15,0.46,0.54,0.54,0.77,0.54,0.31,0.77,0.77,0.85,0.23,0.23,0.23,0.08,0.23,0.08,0.08,0.08,0.54,0.77,0.08,0.77,0.69,0.77,1.0,1.0,0.38,0.54,0.77,0.54,0.42,0.35,0.31,0.31,0.31,0.77,5.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2351,2351,1328,Indo-Trinidad,17194,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.46,0.77,0.62,0.08,0.54,0.54,0.08,0.31,0.38,0.31,0.69,1.0,0.38,1.0,0.31,1.0,0.77,0.23,0.54,0.54,0.77,0.54,1.0,0.0,,,,
2352,2352,1334,Indo-Trinidad,17194,0.15,0.15,0.38,0.31,0.08,0.08,1.0,0.77,1.0,0.08,0.85,0.08,0.46,0.69,0.69,0.08,0.08,0.08,0.08,0.77,0.31,0.08,0.54,0.85,0.77,1.0,0.85,0.38,0.54,0.08,1.0,0.54,0.23,0.08,0.31,0.54,0.31,1.0,4.0,1.0,All singers play instruments,5.0,4 kinds of instruments
2353,2353,1335,Indo-Trinidad,17194,0.15,0.23,0.38,0.31,0.08,0.08,1.0,1.0,1.0,0.08,0.46,0.08,0.46,0.69,0.69,0.23,0.31,0.08,0.31,0.54,0.31,0.08,0.54,0.85,0.77,1.0,0.85,0.69,1.0,0.08,1.0,0.54,0.23,0.08,0.31,0.54,0.31,1.0,4.0,1.0,All singers play instruments,5.0,4 kinds of instruments
2354,2354,1336,Indo-Trinidad,17194,0.15,0.15,0.38,0.31,0.08,0.08,1.0,0.54,1.0,0.08,0.85,0.08,0.85,0.69,0.69,0.08,0.08,0.08,0.08,0.77,0.31,0.08,0.77,0.85,0.77,0.69,0.85,0.69,0.54,0.08,1.0,0.54,0.23,0.08,0.08,0.31,0.31,1.0,4.0,1.0,All singers play instruments,5.0,4 kinds of instruments
2355,2355,1337,Indo-Trinidad,17194,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.23,0.31,0.08,0.08,0.54,0.31,0.08,0.08,0.23,0.77,0.08,1.0,0.38,0.08,0.08,1.0,0.42,0.23,0.08,0.31,0.54,0.31,1.0,0.0,,,,
2356,2356,1340,Indo-Trinidad,17194,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.08,0.54,0.08,0.08,0.31,0.54,0.08,0.54,0.38,0.54,0.69,1.0,0.38,0.54,0.54,1.0,0.54,0.23,0.08,0.31,0.54,0.31,1.0,0.0,,,,
2357,2357,1343,Indo-Trinidad,17194,0.15,0.15,0.85,0.31,0.08,0.08,1.0,0.77,1.0,0.08,0.85,0.08,0.46,0.69,0.69,0.23,0.31,0.08,0.31,0.77,0.54,0.08,0.54,0.69,0.54,1.0,1.0,1.0,0.54,0.08,1.0,0.77,0.23,0.31,0.77,0.54,0.54,1.0,3.0,1.0,All singers play instruments,3.0,2 kinds of instruments
2358,2358,1346,Indo-Trinidad,17194,0.15,0.15,0.85,0.31,0.08,0.08,1.0,0.77,1.0,0.08,0.46,0.08,0.46,0.69,0.69,0.08,0.54,0.08,0.08,0.77,0.54,0.08,0.77,0.69,0.54,1.0,0.85,1.0,0.54,0.08,1.0,0.77,0.23,0.31,0.54,0.54,0.31,1.0,3.0,1.0,All singers play instruments,3.0,2 kinds of instruments
2359,2359,1342,Indo-Trinidad,17194,0.31,0.15,0.85,0.31,0.08,0.08,1.0,0.77,1.0,0.54,0.46,0.23,0.46,0.69,0.69,0.54,0.77,1.0,0.08,0.31,0.54,0.08,0.54,0.69,0.54,1.0,1.0,1.0,0.54,0.54,1.0,0.77,0.23,0.31,0.54,0.54,0.54,6.0,1.0,,,1.0,No instruments
2360,2360,1344,Indo-Trinidad,17194,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.85,0.08,0.08,0.08,0.69,0.85,0.54,1.0,0.08,0.31,0.31,0.08,0.54,0.38,0.54,1.0,1.0,1.0,0.54,0.08,0.54,0.54,0.08,0.08,0.54,0.54,0.54,2.0,0.0,,,,
2361,2361,1345,Indo-Trinidad,17194,0.31,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,0.85,0.08,0.08,0.08,0.69,0.77,0.54,1.0,0.08,0.54,0.31,0.08,0.54,0.23,0.54,0.69,1.0,1.0,0.54,0.31,1.0,0.54,0.08,0.08,0.31,0.54,0.54,2.0,0.0,,,,
2362,2362,9267,Indo-Trinidad,17194,0.31,0.62,0.46,0.08,0.08,0.08,0.54,1.0,1.0,0.54,0.85,0.08,1.0,0.23,0.69,0.23,0.42,0.08,0.69,0.77,0.54,0.08,0.54,0.38,0.54,0.69,0.08,0.38,0.54,0.54,0.54,0.54,0.23,0.08,0.31,0.54,0.54,2.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2363,2363,1332,Indo-Trinidad,17194,0.46,0.23,0.46,0.54,0.54,0.54,0.54,1.0,1.0,0.31,0.46,0.23,0.23,0.23,0.69,0.23,0.77,0.08,0.69,0.54,0.54,0.08,0.77,0.38,0.31,1.0,1.0,1.0,1.0,0.31,1.0,0.77,0.46,0.77,0.77,0.77,0.54,5.0,5.0,1.0,All singers play instruments,1.0,No instruments
2364,2364,1338,Indo-Trinidad,17194,0.46,1.0,0.85,0.54,0.54,0.77,1.0,1.0,1.0,0.54,0.46,0.23,0.46,0.69,0.69,0.69,0.54,1.0,0.08,0.31,0.54,0.08,0.54,1.0,0.77,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.23,0.31,0.31,0.31,0.31,7.0,8.0,1.0,All singers play instruments,2.0,1 kind of instrument
2365,2365,1348,Indo-Trinidad,17194,0.46,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.46,0.77,0.69,0.69,0.54,0.54,0.08,0.54,0.23,0.54,0.38,1.0,0.69,0.54,0.31,1.0,0.54,0.08,0.08,0.31,0.54,0.54,7.0,0.0,,,,
2366,2366,1359,Indo-Trinidad,17194,0.46,0.23,0.46,1.0,1.0,1.0,0.54,1.0,1.0,0.31,0.46,0.23,0.23,0.23,0.69,0.46,0.54,0.46,0.08,0.54,0.54,0.46,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.31,1.0,0.54,0.62,0.77,0.54,0.54,0.54,8.0,7.0,1.0,All singers play instruments,1.0,No instruments
2367,2367,1360,Indo-Trinidad,17194,0.46,0.08,0.08,0.54,0.0,1.0,0.08,0.08,0.08,0.08,0.46,0.23,0.08,0.08,0.69,0.46,0.54,0.46,0.69,0.54,0.54,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.08,1.0,0.54,0.62,0.77,0.77,0.54,0.54,8.0,7.0,,,1.0,No instruments
2368,2368,1333,Indo-Trinidad,17194,0.62,0.15,0.38,0.54,0.54,0.77,1.0,0.77,1.0,0.08,0.46,0.23,0.46,0.69,0.69,0.23,0.31,0.08,0.08,0.54,0.31,0.08,0.54,0.38,0.77,1.0,0.85,0.69,0.54,0.08,1.0,0.54,0.23,0.08,0.31,0.54,0.31,1.0,4.0,1.0,All singers play instruments,5.0,4 kinds of instruments
2369,2369,1331,Indo-Trinidad,17194,0.69,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.54,0.46,0.23,0.08,0.08,0.69,0.23,0.77,0.08,0.31,0.54,0.54,0.08,0.54,0.69,0.31,1.0,1.0,1.0,1.0,0.54,0.54,0.77,0.35,0.31,0.31,0.54,0.31,4.0,0.0,,,,
2370,2370,1347,Indo-Trinidad,17194,0.77,0.15,0.38,0.54,0.54,0.54,1.0,0.77,0.77,0.54,0.46,0.23,0.46,0.54,0.69,0.69,0.54,1.0,0.08,0.31,0.54,0.08,0.54,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.54,0.08,0.08,0.31,0.54,0.31,5.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2371,2371,1339,Indo-Trinidad,17194,0.92,0.92,0.38,0.54,0.54,0.77,0.54,0.54,1.0,0.08,0.46,0.23,0.46,0.69,0.69,0.46,0.08,0.38,0.08,0.77,0.54,0.08,0.54,1.0,0.54,1.0,1.0,0.69,0.54,0.08,1.0,0.77,0.23,0.31,0.31,0.31,0.31,7.0,8.0,1.0,All singers play instruments,2.0,1 kind of instrument
2372,2372,1349,Indo-Trinidad,17194,0.92,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.31,0.31,0.31,0.08,0.54,0.23,0.54,0.69,1.0,0.69,0.54,0.31,0.54,0.77,0.08,0.08,0.08,0.54,0.31,7.0,0.0,,,,
2373,2373,1350,Indo-Trinidad,17194,0.92,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.69,0.85,0.77,1.0,0.31,0.31,0.31,0.08,0.54,0.23,0.54,0.69,1.0,1.0,0.54,0.31,0.54,0.54,0.08,0.08,0.08,0.54,0.31,7.0,0.0,,,,
2374,2374,1329,Indo-Trinidad,17194,0.81,0.08,0.08,0.54,0.54,0.54,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.46,0.54,0.23,0.08,0.31,0.54,0.08,0.54,0.38,0.31,0.69,1.0,0.69,1.0,0.31,0.54,0.54,0.23,0.31,0.54,0.77,0.31,5.0,0.0,,,,
2375,2375,1330,Indo-Trinidad,17194,0.74,0.08,0.08,0.54,0.77,0.54,0.08,0.08,0.08,0.31,0.46,0.31,0.08,0.08,0.69,0.46,0.31,0.23,0.08,0.54,0.54,0.08,0.54,0.23,0.31,0.69,1.0,0.69,0.54,0.31,0.54,0.77,0.23,0.31,0.54,0.77,0.31,1.0,0.0,,,,
2376,2376,4152,Ingush,17227,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,0.69,0.08,0.69,0.46,0.77,0.38,0.08,0.54,0.54,0.08,0.77,0.69,0.54,1.0,1.0,1.0,1.0,0.08,1.0,0.77,0.62,0.54,0.31,0.54,0.54,1.0,1.0,,,1.0,No instruments
2377,2377,4153,Ingush,17227,0.15,0.15,0.15,0.31,0.08,0.08,1.0,0.08,0.08,0.54,0.69,0.08,0.69,0.08,0.69,0.85,0.77,1.0,0.31,0.77,0.54,0.08,0.77,0.69,0.54,1.0,1.0,1.0,1.0,0.54,1.0,0.42,0.62,0.54,0.54,0.31,0.77,1.0,1.0,,,1.0,No instruments
2378,2378,3589,Inner Mani,18624,0.38,0.08,0.08,0.54,0.54,0.31,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.69,0.85,0.54,1.0,0.85,0.54,0.31,0.08,0.54,0.38,0.31,0.38,1.0,0.38,0.54,0.31,0.54,0.54,0.35,0.08,0.54,0.31,0.54,5.0,0.0,,,,
2379,2379,3594,Inner Mani,18624,0.38,0.08,0.08,0.54,0.54,0.31,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.46,0.77,0.46,0.08,0.31,0.54,0.08,0.77,0.69,0.54,1.0,1.0,0.69,0.54,0.31,0.54,0.54,0.46,0.31,0.54,0.54,0.31,3.0,0.0,,,,
2380,2380,3596,Inner Mani,18624,0.38,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.08,0.85,0.23,0.08,0.08,0.69,0.92,0.31,1.0,0.08,0.31,0.54,0.08,0.54,0.38,0.54,0.69,1.0,0.38,0.54,0.08,1.0,0.54,0.35,0.31,0.31,0.54,0.54,2.0,0.0,,,,
2381,2381,3597,Inner Mani,18624,0.38,0.08,0.08,0.54,0.54,0.31,0.08,0.08,0.08,0.08,0.85,0.23,0.08,0.08,0.69,0.92,0.54,1.0,0.08,0.77,0.54,0.08,0.54,0.38,0.54,0.69,1.0,0.69,0.54,0.08,1.0,1.0,0.23,0.31,0.08,0.54,0.54,3.0,0.0,,,,
2382,2382,3592,Inner Mani,18624,0.46,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.31,0.69,0.23,0.08,0.08,0.69,0.46,0.77,0.46,0.19,0.54,0.54,0.62,0.77,0.69,0.54,0.69,1.0,0.38,0.54,0.31,0.54,0.42,0.46,0.31,0.54,0.31,0.54,5.0,0.0,,,,
2383,2383,3593,Inner Mani,18624,0.46,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.31,0.46,0.23,0.08,0.08,0.69,0.77,0.77,0.46,0.08,0.31,0.54,0.08,1.0,0.69,0.54,0.69,1.0,0.38,0.54,0.31,1.0,0.77,0.46,0.31,0.54,0.54,0.31,4.0,0.0,,,,
2384,2384,3595,Inner Mani,18624,0.54,0.08,0.08,0.54,0.54,0.31,0.08,0.08,0.08,0.31,0.85,0.38,0.08,0.08,0.69,0.92,0.54,1.0,0.69,0.31,0.54,0.08,0.54,0.23,0.08,0.38,1.0,0.38,0.54,0.31,0.08,0.77,0.35,0.31,0.54,0.31,0.77,5.0,0.0,,,,
2385,2385,3590,Inner Mani,18624,0.62,0.08,0.08,0.77,0.31,0.31,0.08,0.08,0.08,0.08,1.0,0.38,0.08,0.08,0.69,0.46,0.54,0.38,0.08,0.54,0.31,0.08,0.31,0.23,0.31,0.08,1.0,0.38,0.54,0.08,0.54,0.54,0.62,0.31,0.54,0.54,0.54,5.0,0.0,,,,
2386,2386,3591,Inner Mani,18624,0.69,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.31,0.85,0.23,0.08,0.08,0.69,0.46,0.54,0.38,0.31,0.31,0.54,0.62,0.54,0.38,0.54,1.0,1.0,0.38,0.54,0.31,0.54,0.54,0.46,0.31,0.54,0.54,0.54,7.0,0.0,,,,
2387,2387,1725,Inuinnait,14070,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.46,0.54,0.69,0.08,0.31,0.77,0.08,0.77,0.69,0.08,0.69,1.0,0.38,0.54,0.77,1.0,0.54,0.46,0.54,1.0,0.77,0.54,1.0,0.0,,,,
2388,2388,1726,Inuinnait,14070,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.46,0.54,0.38,0.69,0.54,0.77,0.08,0.77,0.38,0.08,0.69,1.0,0.38,0.54,0.54,1.0,0.54,0.46,0.77,1.0,1.0,0.77,1.0,0.0,,,,
2389,2389,1727,Inuinnait,14070,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.08,0.08,0.54,0.08,0.08,0.54,0.77,0.08,0.77,0.69,0.54,0.69,1.0,0.69,1.0,0.77,1.0,0.54,0.23,0.31,0.54,0.54,0.77,1.0,0.0,,,,
2390,2390,1733,Inuinnait,14070,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.23,0.31,0.08,0.31,0.77,0.54,0.08,1.0,0.38,0.31,0.69,1.0,0.69,0.54,0.54,1.0,0.54,0.23,0.31,0.54,0.77,0.77,1.0,0.0,,,,
2391,2391,1735,Inuinnait,14070,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,0.85,0.08,0.08,0.08,0.69,0.23,0.31,0.08,0.31,0.54,0.54,0.08,1.0,0.38,0.31,0.69,1.0,0.69,1.0,0.54,1.0,0.77,0.23,0.31,0.54,0.77,0.77,1.0,0.0,,,,
2392,2392,1736,Inuinnait,14070,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.77,0.85,0.08,0.08,0.08,0.69,0.08,0.31,0.08,0.31,0.77,0.77,0.08,0.77,0.38,0.31,0.69,1.0,0.69,1.0,0.77,1.0,0.77,0.23,0.31,0.54,0.77,0.77,1.0,0.0,,,,
2393,2393,1656,Inuinnait,14070,0.38,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.77,0.85,0.23,0.08,0.08,0.69,0.46,0.54,0.62,0.69,0.54,0.77,0.08,0.77,0.38,0.54,0.69,1.0,0.69,0.54,0.77,1.0,0.54,0.46,0.31,0.54,0.77,0.77,2.0,0.0,,,,
2394,2394,9462,Iran,17249,0.08,0.0,0.15,0.0,0.0,0.0,1.0,0.08,0.08,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,1.0,No instruments
2395,2395,741,Iran,17249,0.15,0.62,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.08,1.0,0.08,0.46,0.54,0.69,0.08,0.77,0.08,0.08,0.31,0.31,0.08,0.08,0.23,0.77,0.08,1.0,0.38,0.08,0.08,0.08,0.08,0.08,0.31,0.77,0.31,0.31,1.0,1.0,1.0,All singers play instruments,1.0,No instruments
2396,2396,970,Iran,17249,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.54,1.0,0.08,0.08,0.08,0.69,0.08,0.31,0.23,0.08,0.31,0.31,0.08,0.08,0.23,0.54,0.08,1.0,0.69,0.08,0.54,0.08,0.54,0.23,0.31,0.77,0.54,0.31,1.0,0.0,,,,
2397,2397,4334,Iran,17249,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.69,0.08,0.31,0.08,0.31,0.77,0.54,0.08,0.08,0.69,1.0,0.08,1.0,1.0,0.08,0.08,0.08,0.31,0.62,0.31,0.54,1.0,0.77,1.0,0.0,,,,
2398,2398,4335,Iran,17249,0.15,0.92,0.15,0.31,0.08,0.08,0.31,0.08,0.08,0.54,1.0,0.08,1.0,0.08,0.69,0.77,0.77,1.0,0.69,0.54,0.31,0.08,0.54,0.23,0.31,0.08,1.0,1.0,1.0,0.54,0.54,0.54,0.62,0.42,0.77,0.54,0.31,1.0,1.0,,,1.0,No instruments
2399,2399,4336,Iran,17249,0.15,0.92,0.38,0.31,0.08,0.08,1.0,0.54,0.77,0.54,0.69,0.08,0.69,0.54,0.69,0.85,0.88,0.85,0.69,0.54,0.54,0.08,0.77,0.85,0.77,0.69,0.69,0.69,1.0,0.54,1.0,0.31,0.23,0.54,0.77,0.42,0.42,1.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2400,2400,9220,Iran,17249,0.31,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.31,0.46,0.08,0.08,0.08,0.69,0.0,0.54,0.0,0.08,0.54,0.31,0.08,0.31,0.69,0.54,0.38,1.0,0.69,0.54,0.31,0.08,0.54,0.46,0.31,0.31,0.54,0.31,2.0,0.0,,,,
2401,2401,740,Iranian Kurds,62469,0.15,0.62,0.38,0.31,0.08,0.08,1.0,0.54,0.31,0.08,0.46,0.08,0.46,0.38,0.08,0.38,0.54,0.62,0.08,0.54,0.31,0.08,0.31,0.38,0.54,0.38,0.38,0.08,0.08,0.08,1.0,0.54,0.23,0.08,1.0,0.54,0.31,1.0,2.0,1.0,All singers play instruments,2.0,1 kind of instrument
2402,2402,9295,Iraq,10771,0.15,0.62,0.62,0.08,0.08,0.08,0.77,0.54,0.31,0.08,1.0,0.08,1.0,0.46,0.69,0.77,0.08,0.08,0.08,0.54,0.31,0.08,0.08,0.08,0.77,0.08,1.0,0.38,0.08,0.08,0.08,0.31,0.46,0.31,0.31,0.54,1.0,1.0,4.0,,,4.0,3 kinds of instruments
2403,2403,714,Israeli Jews,17700,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.08,1.0,0.08,0.08,0.08,0.08,0.77,0.54,0.85,0.69,0.31,0.31,0.08,0.08,0.23,0.77,0.08,1.0,0.08,0.08,0.08,0.08,0.31,0.23,0.08,0.31,0.31,0.31,1.0,0.0,,,,
2404,2404,9341,Israeli Jews,17700,0.15,0.08,0.08,0.31,0.08,0.08,0.08,0.08,0.08,0.31,1.0,0.08,0.08,0.08,0.0,0.38,0.42,0.62,0.08,0.77,0.31,0.08,0.31,0.23,0.54,0.08,1.0,0.38,0.08,0.31,1.0,0.77,0.08,0.08,0.31,0.77,0.54,1.0,0.0,,,,
2405,2405,713,Israeli Jews,17700,0.46,0.08,0.08,0.54,0.31,0.31,0.08,0.08,0.08,0.08,0.46,0.23,0.08,0.08,0.69,0.08,0.31,0.08,0.85,0.77,0.31,0.08,0.31,0.23,1.0,0.38,1.0,0.08,0.54,0.08,0.54,0.31,0.23,0.08,0.08,0.54,0.31,2.0,0.0,,,,
2406,2406,1207,Iwaidja,30072,0.46,0.62,0.46,0.54,0.54,0.77,1.0,0.77,1.0,0.77,0.46,0.23,0.35,0.85,0.38,0.92,0.31,1.0,0.08,0.77,0.54,0.08,0.77,0.38,0.77,1.0,1.0,0.38,1.0,0.77,1.0,0.54,0.23,0.31,0.31,0.54,0.77,5.0,3.0,1.0,All singers play instruments,2.0,1 kind of instrument
2407,2407,9680,Jahai,17474,0.62,0.23,0.69,0.54,0.54,0.54,1.0,1.0,0.77,0.54,0.69,0.31,0.46,1.0,0.69,0.85,0.88,0.85,0.85,0.54,0.77,0.08,0.77,0.85,0.54,0.69,1.0,1.0,1.0,0.54,1.0,0.77,0.23,0.31,0.31,0.54,0.31,4.0,4.0,,,1.0,No instruments
2408,2408,9687,Jahai,17474,0.69,0.23,0.77,0.54,0.54,0.54,1.0,1.0,0.77,0.77,0.46,1.0,0.46,1.0,0.69,0.85,0.88,0.85,1.0,0.31,0.54,1.0,1.0,0.85,0.54,1.0,1.0,0.69,1.0,0.77,0.54,0.77,0.62,0.77,0.77,0.54,0.31,5.0,4.0,2.0,Most singers play instruments,1.0,No instruments
2409,2409,9679,Jahai,17474,0.77,0.23,0.77,1.0,0.54,0.54,1.0,1.0,0.77,0.54,0.85,0.69,0.46,1.0,0.85,0.62,0.77,0.85,0.08,0.77,0.31,1.0,0.54,0.69,0.54,0.69,0.69,0.69,0.54,0.54,0.54,0.54,0.23,0.31,0.31,0.54,0.31,5.0,4.0,2.0,Most singers play instruments,1.0,No instruments
2410,2410,9683,Jahai,17474,0.77,0.23,0.77,0.54,0.54,0.54,1.0,1.0,1.0,0.77,0.69,0.23,0.46,1.0,0.85,0.85,0.77,0.85,0.08,0.08,0.54,0.08,0.77,0.69,0.54,0.69,0.69,1.0,1.0,0.77,0.54,0.54,0.35,0.31,0.42,0.54,0.31,5.0,4.0,2.0,Most singers play instruments,1.0,No instruments
2411,2411,9684,Jahai,17474,0.77,0.23,0.46,0.54,0.54,0.54,1.0,1.0,0.77,0.54,0.46,0.23,0.46,1.0,0.69,0.85,0.77,1.0,1.0,0.31,0.77,0.08,1.0,0.69,0.54,1.0,1.0,1.0,1.0,0.54,0.54,0.54,0.23,0.31,0.31,0.54,0.77,5.0,4.0,2.0,Most singers play instruments,1.0,No instruments
2412,2412,9685,Jahai,17474,0.77,0.23,0.46,0.54,0.54,0.54,1.0,1.0,1.0,0.77,0.85,1.0,0.46,1.0,0.69,0.85,0.77,1.0,0.85,0.31,0.54,0.08,1.0,0.85,0.54,0.69,0.69,1.0,1.0,0.77,1.0,0.77,0.62,0.77,0.77,0.54,0.54,5.0,4.0,2.0,Most singers play instruments,1.0,No instruments
